id,State_Name,Mean,Median,Stdev,sum_w
202387,Alaska,94928,300000,65593,100.2272054
202397,Alaska,90822,72540,71288,125.127534
202407,Alaska,92923,72645,65232,170.8233068
202417,Alaska,69802,45653,59865,223.6232476
202427,Alaska,61158,300000,40810,251.1575772
202437,Alaska,96348,66143,79400,152.2601608
202447,Alaska,84823,300000,51136,69.66105828
202457,Alaska,98668,82163,53448,352.674202
202467,Alaska,72074,70536,33143,78.92383688
20247,Alaska,97038,94845,47365,754.4697775
202477,Alaska,65020,54682,50103,198.691827
202487,Alaska,92293,78817,74866,242.8802479
202497,Alaska,81155,67934,62739,375.8431036
202507,Alaska,89805,75180,67992,196.5877332
202517,Alaska,66103,60259,51609,227.9226892
202527,Alaska,56071,42495,48452,410.5196364
202537,Alaska,82980,71183,63488,153.7259093
202547,Alaska,75033,64332,53249,355.0178312
202557,Alaska,84545,80106,44616,118.2557798
202567,Alaska,49429,40341,38499,321.4214562
20257,Alaska,159063,300000,77818,462.8983807
202577,Alaska,89437,79780,57917,351.3457638
202587,Alaska,81463,78817,49828,412.8438667
202597,Alaska,78371,78819,52411,261.1735832
202607,Alaska,93393,77579,59873,246.5828952
202617,Alaska,96211,83667,60656,164.5894982
202627,Alaska,96042,86030,64223,114.4936215
202637,Alaska,57070,42202,48333,168.0254024
202647,Alaska,77876,66727,56577,169.991177
202657,Alaska,69964,48663,58581,173.8266189
202667,Alaska,80041,59519,65235,134.4930459
20267,Alaska,57814,41445,51258,856.9309842
202677,Alaska,50328,32182,44831,146.3615067
202687,Alaska,98618,87924,73901,155.9251971
202697,Alaska,40950,29945,34933,174.0287918
2027,Alaska,100792,97257,64444,833.9966896
20277,Alaska,99901,300000,62946,1018.036975
20287,Alaska,67572,54083,53579,503.6790702
20297,Alaska,81749,70749,59378,1187.916269
401539,Arizona,58579,11622,79050,16.89862
401549,Arizona,51765,43020,38386,2371.638295
401559,Arizona,56286,45147,39008,387.1852275
401569,Arizona,35045,32050,24950,115.9938888
401579,Arizona,41489,34601,35089,222.0226247
401589,Arizona,61934,50113,48909,1720.196113
401599,Arizona,27046,16974,35416,158.9900164
401609,Arizona,104815,300000,77396,15.26573151
401619,Arizona,112500,300000,9129,1.799711988
401629,Arizona,172052,226983,110818,4.865693333
401639,Arizona,41087,39081,20446,286.4886894
401649,Arizona,98549,300000,44082,22.69889996
401659,Arizona,39442,24081,37496,310.4160831
401669,Arizona,122937,112343,77704,115.1901038
401679,Arizona,94418,84020,59877,30298.76837
401689,Arizona,0,0,0,0
401699,Arizona,39634,38040,26441,176.0625759
401709,Arizona,34976,29443,26478,46.99813998
401719,Arizona,40895,30296,37669,872.0433312
401729,Arizona,38972,33678,38997,200.7583978
401739,Arizona,74202,300000,22725,30.99839994
401749,Arizona,25541,21778,18256,37.33126665
401759,Arizona,30685,23431,24873,293.3591088
401769,Arizona,49684,66140,37623,5.1325831
401779,Arizona,41648,27728,42696,4626.239237
401789,Arizona,53625,300000,30475,46.86595907
401799,Arizona,52431,43324,39968,4512.761163
401809,Arizona,55575,46917,43979,492.5137699
401819,Arizona,23530,16730,19264,559.6088863
401829,Arizona,25662,23397,16677,145.1611832
401839,Arizona,39704,300000,19480,17.99973332
401849,Arizona,77054,68043,46382,4133.453182
401859,Arizona,51403,43469,34231,878.4652135
401869,Arizona,38280,31960,33786,218.3228064
401879,Arizona,69646,58812,53035,9219.334449
401889,Arizona,45103,30067,45297,487.6458507
401899,Arizona,55736,44609,43301,9755.448109
401909,Arizona,48130,32498,43416,200.2629463
401919,Arizona,30660,21095,30296,67.59633284
401929,Arizona,72207,75337,45449,29.53019053
401939,Arizona,54968,37010,43508,94.09733194
401949,Arizona,56440,45415,47395,3041.415146
401959,Arizona,38080,300000,22076,99.03202012
401969,Arizona,56385,28392,61535,36.3296466
401979,Arizona,39957,32358,33956,335.9201948
401989,Arizona,36012,27616,29117,257.0917827
4021003,Arizona,119002,115886,63446,1039.04075
4021013,Arizona,130704,120267,78849,340.438997
4021023,Arizona,50747,44904,41945,195.4893284
402103,Arizona,76501,71850,40733,522.2298489
4021033,Arizona,29436,20190,24496,818.4987718
4021043,Arizona,40865,34773,32335,1405.106964
4021053,Arizona,55714,41559,48563,935.8720164
4021063,Arizona,60355,47061,37967,1703.113158
4021073,Arizona,30932,17769,32581,254.5521178
4021083,Arizona,40332,26019,40116,471.303665
4021093,Arizona,66618,59716,52953,708.7573466
4021103,Arizona,46321,33531,43717,1229.182004
4021113,Arizona,50620,39574,44800,250.0542329
4021123,Arizona,42399,28401,43288,1986.126532
402113,Arizona,0,0,0,0
4021133,Arizona,36960,32166,28408,1254.03278
4021143,Arizona,29100,24333,24470,688.9952573
4021153,Arizona,31743,23085,28156,2303.20344
4021163,Arizona,41993,35025,27251,763.5365137
4021173,Arizona,42669,33686,34282,643.1437853
4021183,Arizona,65342,52748,52286,1172.741415
4021193,Arizona,83575,73008,51092,720.2887582
4021203,Arizona,111983,96439,68589,199.9806452
4021213,Arizona,85403,74637,49021,414.5028431
4021223,Arizona,71769,61033,47264,1095.745979
402123,Arizona,52042,44224,35620,1199.165301
4021233,Arizona,81394,74925,52594,167.2913589
4021243,Arizona,42482,32855,38024,1371.998133
4021253,Arizona,85037,74059,48336,1344.176218
4021263,Arizona,78314,73148,45564,628.4322349
4021273,Arizona,69154,68188,34745,503.8048305
4021283,Arizona,31177,19089,38325,1214.739947
4021293,Arizona,61881,56317,42184,811.5874642
40213,Arizona,47256,37626,37955,1306.585072
4021303,Arizona,88549,69164,62912,253.4543235
4021313,Arizona,117775,108682,69734,621.2521606
4021323,Arizona,103565,78185,85555,706.7638289
402133,Arizona,77691,63984,54414,424.7817808
4021333,Arizona,102169,78342,76414,515.0382267
4021343,Arizona,38145,34199,27646,457.013654
4021353,Arizona,61313,54360,36434,787.8971004
4021363,Arizona,38860,32748,32374,1356.743302
4021373,Arizona,80766,72414,52480,1106.669261
4021383,Arizona,55664,48531,40420,1653.592992
4021393,Arizona,70255,60392,43918,583.5099765
4021403,Arizona,79505,68778,48156,1126.104486
4021413,Arizona,54716,46878,35697,1061.794303
4021423,Arizona,59894,51629,43441,1889.117663
402143,Arizona,84867,73437,56036,943.6758614
4021433,Arizona,65618,44963,61616,1477.817747
4021443,Arizona,42560,35026,31515,1327.62953
4021453,Arizona,86089,76057,49278,329.610438
4021463,Arizona,75600,64754,55414,716.135404
4021473,Arizona,36499,27053,32020,917.6991422
4021483,Arizona,55147,40948,45748,1282.884084
4021493,Arizona,50898,38166,43455,1547.690965
4021503,Arizona,64052,51614,49438,1556.656565
4021513,Arizona,39969,28252,30676,927.2393718
4021523,Arizona,0,0,0,0
402153,Arizona,61099,53380,39726,416.1480619
4021533,Arizona,32392,19821,37773,209.1160461
4021543,Arizona,46921,42521,40835,344.6741715
4021553,Arizona,26791,15983,27873,123.0906784
4021563,Arizona,47873,51174,35759,255.2115867
4021573,Arizona,53868,41484,47517,279.7880717
4021583,Arizona,44590,34075,38616,260.887675
4021593,Arizona,48145,43357,27442,364.2579012
4021603,Arizona,54157,44767,48425,304.2822346
4021613,Arizona,23169,16703,21503,238.3154221
4021623,Arizona,32972,27002,23007,150.2288103
402163,Arizona,74173,57086,57721,1190.315399
4021633,Arizona,49029,36335,41353,256.4928493
4021643,Arizona,0,0,0,0
4021653,Arizona,53945,43561,37474,516.8527095
4021663,Arizona,63928,52430,54657,642.3378945
4021673,Arizona,134124,300000,71109,160.5202917
4021683,Arizona,59741,51034,53604,297.2222711
4021693,Arizona,92626,83296,63912,194.3194476
4021703,Arizona,142894,300000,77839,234.6487407
4021713,Arizona,85839,69709,72086,744.0459935
4021723,Arizona,29332,18557,30244,383.3763559
402173,Arizona,57663,50646,31240,430.8514583
4021733,Arizona,74749,300000,44849,255.8214208
4021743,Arizona,59056,43430,50708,189.7920082
4021753,Arizona,64934,54176,64537,169.1802874
4021763,Arizona,68234,50891,55681,267.2212042
4021773,Arizona,49567,31114,48510,284.5196539
4021783,Arizona,64766,63662,43945,190.9184119
4021793,Arizona,43664,47662,28467,171.0577533
4021803,Arizona,45393,38206,43960,144.9924527
4021813,Arizona,70289,300000,36180,128.2933416
4021823,Arizona,51691,39374,58755,141.9280026
402183,Arizona,86779,73302,60232,951.942321
4021833,Arizona,64852,300000,53186,137.8969619
4021843,Arizona,52828,43128,42504,494.3738013
4021853,Arizona,68506,51503,56207,154.4265202
4021863,Arizona,33315,26187,32126,212.2930481
4021873,Arizona,38049,31113,33246,297.2536169
4021883,Arizona,27839,21700,23814,388.4163538
4021893,Arizona,76076,49697,64282,500.0477809
4021903,Arizona,47361,37501,33904,553.2486679
4021913,Arizona,66648,59411,44669,534.3419817
4021923,Arizona,67211,56588,44977,400.5817533
402193,Arizona,89512,74885,59007,805.1480992
4021933,Arizona,55960,41234,45283,739.643679
4021943,Arizona,100613,300000,78864,170.1919838
4021953,Arizona,61390,300000,36733,259.3558417
4021963,Arizona,51719,45707,39375,411.9186331
4021973,Arizona,78570,300000,44263,177.758604
4021983,Arizona,64123,300000,37144,291.3881886
4021993,Arizona,69209,300000,31366,413.7109263
4022003,Arizona,35059,24258,28792,694.0291417
4022013,Arizona,62587,300000,45128,146.3289086
4022023,Arizona,70546,59022,44830,294.9487402
402203,Arizona,45443,37353,32701,1689.202262
4022033,Arizona,75997,300000,46858,471.0452044
4022043,Arizona,74862,60510,57531,499.5680315
4022053,Arizona,57318,300000,29297,780.3092805
4022063,Arizona,68634,59202,44211,528.3031273
4022073,Arizona,52098,41769,41370,365.8902695
4022083,Arizona,68223,59930,38206,327.5193169
4022093,Arizona,74805,74639,42339,179.7521392
4022103,Arizona,94206,105508,44029,127.1880295
4022113,Arizona,53722,48785,45775,94.66093757
4022123,Arizona,34126,23244,30910,372.7570757
402213,Arizona,41322,33544,32593,1468.393662
4022133,Arizona,36663,44190,27720,284.5181722
4022143,Arizona,46831,36258,37949,1168.908029
4022153,Arizona,49033,42535,36116,665.1412625
4022163,Arizona,78406,63072,60304,466.5011135
4022173,Arizona,97948,90254,53208,317.9798714
4022183,Arizona,41673,36883,31092,488.4817623
4022193,Arizona,49075,36002,36263,189.5947661
4022203,Arizona,62982,300000,52955,135.4965978
4022213,Arizona,45412,36111,35272,388.2163565
4022223,Arizona,59615,48725,38228,415.7186298
402223,Arizona,50209,40616,37601,1607.183433
4022233,Arizona,58722,54288,27925,571.4757487
4022243,Arizona,47200,35112,37672,425.1551042
4022253,Arizona,78317,80080,52040,302.7389862
4022263,Arizona,69214,68132,39574,346.0780086
4022273,Arizona,62737,63854,37537,302.6500781
4022283,Arizona,45979,36137,34815,357.2158966
4022293,Arizona,57211,55106,34539,334.5137471
40223,Arizona,59980,53165,47781,851.9871688
4022303,Arizona,43142,33063,37008,375.4381625
4022313,Arizona,42951,34439,37514,583.1157473
4022323,Arizona,31282,24904,31028,643.4820149
402233,Arizona,41141,32904,31497,873.8474064
4022333,Arizona,48369,45424,33656,385.1182114
4022343,Arizona,30984,22629,27231,412.8903047
4022353,Arizona,57968,54131,33485,440.5134356
4022363,Arizona,52266,39258,44110,452.4821853
4022373,Arizona,32028,22837,31595,312.8862027
4022383,Arizona,42559,300000,18205,309.2980619
4022393,Arizona,47013,48065,25868,239.0217908
4022403,Arizona,103743,86769,65815,174.2890598
4022413,Arizona,48340,42836,33920,494.9191849
4022423,Arizona,100189,92369,60149,201.2523766
402243,Arizona,62606,56445,38024,847.1012729
4022433,Arizona,127872,104833,74446,105.8881787
4022443,Arizona,53206,49119,30378,444.085011
4022453,Arizona,32557,28198,21225,427.6526174
4022463,Arizona,68279,55641,57685,323.8434717
4022473,Arizona,84906,91251,46740,209.2545167
4022483,Arizona,51012,44160,32543,340.6214504
4022493,Arizona,112139,100267,76179,170.7852408
4022503,Arizona,76235,63024,54692,179.3899876
4022513,Arizona,34711,24672,30892,719.4753118
4022523,Arizona,43236,44712,22464,261.283468
402253,Arizona,47875,38458,36905,512.8803562
4022533,Arizona,59141,300000,45149,363.8556215
4022543,Arizona,89451,85691,53050,171.6196332
4022553,Arizona,73962,68207,40859,259.8129665
4022563,Arizona,75091,49478,72053,331.2518096
4022573,Arizona,103502,300000,60935,172.2235582
4022583,Arizona,62283,53229,48657,369.1185355
4022593,Arizona,28514,24354,18353,338.8228388
4022603,Arizona,30638,25986,21249,430.6191172
4022613,Arizona,36247,25656,29339,293.8848791
4022623,Arizona,158195,174901,87846,114.8520246
402263,Arizona,28790,27582,20078,837.6651865
4022633,Arizona,156210,300000,81016,146.8858432
4022643,Arizona,64385,43368,59448,373.0860673
4022653,Arizona,65738,35636,66208,263.7850689
4022663,Arizona,68470,69627,32811,240.0856266
4022673,Arizona,75338,300000,59932,199.9923729
4022683,Arizona,99390,79042,64220,177.7511759
4022693,Arizona,37367,19895,38402,372.9837541
4022703,Arizona,31947,27336,21279,326.5577278
4022713,Arizona,32987,23394,30442,616.1139727
4022723,Arizona,28292,16891,28442,340.8405011
402273,Arizona,59661,56745,40374,576.2093078
4022733,Arizona,78584,59991,59261,377.8466772
4022743,Arizona,34781,25634,34078,460.0585652
4022753,Arizona,55964,44498,54239,338.9553621
4022763,Arizona,100728,86129,70037,253.0433994
4022773,Arizona,55315,52319,39490,314.3158442
4022783,Arizona,38576,25061,30902,522.9096677
4022793,Arizona,24966,18923,17301,421.9941776
4022803,Arizona,48146,36863,49822,267.6897145
4022813,Arizona,53956,48164,38525,329.889774
4022823,Arizona,41922,45341,24445,270.9563484
402283,Arizona,60357,48998,42482,1044.468615
4022833,Arizona,51831,45041,35513,219.5898112
4022843,Arizona,40947,38658,20394,218.1919076
4022853,Arizona,23386,15438,27862,362.8215166
4022863,Arizona,42813,33403,33527,470.9437815
4022873,Arizona,45718,32732,40236,466.8359835
4022883,Arizona,78664,60388,55554,224.0228708
4022893,Arizona,57823,40924,47272,323.2554088
4022903,Arizona,50241,45303,27750,446.7120128
4022913,Arizona,29408,25411,21820,299.7185225
4022923,Arizona,84105,43191,80492,222.0878773
402293,Arizona,39771,36895,25379,898.2366962
4022933,Arizona,44890,52465,30181,237.2892502
4022943,Arizona,24834,21181,17371,463.0508648
4022953,Arizona,43295,33704,29007,525.9571103
4022963,Arizona,31140,26803,19330,246.8259053
4022973,Arizona,40916,26685,38775,117.0607093
4022983,Arizona,19270,15281,14143,421.9811999
4022993,Arizona,24292,13722,23092,281.0469848
4023,Arizona,44216,33763,40319,987.369461
4023003,Arizona,35967,25157,42855,492.4117389
4023013,Arizona,37136,37586,28352,435.5744237
4023023,Arizona,0,0,0,0
402303,Arizona,108707,98161,64412,506.8604531
4023033,Arizona,25534,12073,38688,192.6861211
4023043,Arizona,29616,21171,28275,156.7554405
4023053,Arizona,35368,28554,27890,444.8912812
4023063,Arizona,37930,31929,30796,727.705935
4023073,Arizona,53412,54722,33779,99.79110281
4023083,Arizona,42456,36421,30542,362.9860461
4023093,Arizona,66692,56266,51940,476.0343917
4023103,Arizona,55383,53147,28771,492.0111478
4023113,Arizona,73010,300000,47606,131.1290273
4023123,Arizona,68700,60652,51740,354.6148025
402313,Arizona,32221,26550,23184,1183.910081
4023133,Arizona,52684,42379,33469,510.2133187
4023143,Arizona,87130,300000,57295,442.4435618
4023153,Arizona,48421,46637,26529,709.7713663
4023163,Arizona,111515,116407,65963,211.3464285
4023173,Arizona,162988,300000,71065,82.49057105
4023183,Arizona,24327,15458,25738,212.0536937
4023193,Arizona,33073,19580,45908,115.4281355
4023203,Arizona,57926,46086,45388,526.4446399
4023213,Arizona,62943,48113,54660,582.2453387
4023223,Arizona,135062,126226,78868,197.5476764
402323,Arizona,97055,86016,63082,823.0443742
4023233,Arizona,135404,300000,75709,229.0513889
4023243,Arizona,99025,72753,73051,239.6430416
4023253,Arizona,53478,38852,41506,750.3728974
4023263,Arizona,122412,105159,94141,215.4882998
4023273,Arizona,83666,59399,64068,255.5525807
4023283,Arizona,175150,300000,68751,61.09287582
4023293,Arizona,144695,140525,79065,117.4574833
40233,Arizona,48342,34727,43223,852.2406489
4023303,Arizona,81232,67092,58464,370.7131192
4023313,Arizona,88864,300000,64065,262.1534809
4023323,Arizona,62030,52713,49288,200.7924067
402333,Arizona,64354,60314,38704,1171.590277
4023333,Arizona,112364,94834,71876,158.3227365
4023343,Arizona,54953,47784,38364,442.1216543
4023353,Arizona,77880,72159,42161,177.8878358
4023363,Arizona,53752,39205,37553,482.3499884
4023373,Arizona,77570,76378,57866,105.1594632
4023383,Arizona,49214,30511,49539,368.3201323
4023393,Arizona,27059,20528,21419,346.047338
4023403,Arizona,38782,27170,35066,806.7955038
4023413,Arizona,64293,64567,42441,191.4769983
4023423,Arizona,74365,62418,51542,230.4113837
402343,Arizona,66559,55536,50004,804.6677544
4023433,Arizona,67101,58579,47130,243.5549545
4023443,Arizona,69602,63973,43386,532.6348559
4023453,Arizona,88421,65315,64031,215.5534713
4023463,Arizona,45168,42456,24238,450.8819608
4023473,Arizona,45627,42994,34755,417.4561175
4023483,Arizona,125247,300000,61736,198.1801132
4023493,Arizona,85162,77418,60748,334.9369317
4023503,Arizona,42594,34336,39112,325.3257562
4023513,Arizona,73432,50801,65851,408.8418538
4023523,Arizona,99691,300000,62209,285.1861805
402353,Arizona,41582,32262,36195,1245.637021
4023533,Arizona,52597,34673,48645,744.7678503
4023543,Arizona,34286,28737,22710,269.2573482
4023553,Arizona,64256,53389,46502,459.6407869
4023563,Arizona,110519,103507,68473,140.7226442
4023573,Arizona,41775,32826,30306,914.6819148
4023583,Arizona,44859,38477,35057,421.8164515
4023593,Arizona,44275,41195,27647,407.4918984
4023603,Arizona,56661,40216,47470,324.0216378
4023613,Arizona,39844,35846,32837,650.7720683
4023623,Arizona,47381,37534,37027,521.9882476
402363,Arizona,81409,67221,54440,719.8576135
4023633,Arizona,29732,22241,23536,376.9906219
4023643,Arizona,43941,43588,23797,259.0904936
4023653,Arizona,33140,23772,26435,768.4812184
4023663,Arizona,32126,26913,23665,1033.506696
4023673,Arizona,80563,72386,42844,206.9506492
4023683,Arizona,83442,74528,54039,298.7113292
4023693,Arizona,84422,300000,47833,248.620876
4023703,Arizona,67881,57898,40388,157.5577758
4023713,Arizona,45774,43963,31948,198.5586989
4023723,Arizona,41678,41689,19868,682.7842002
402373,Arizona,41514,28215,42720,700.8755736
4023733,Arizona,70852,51976,57088,485.7825579
4023743,Arizona,68804,300000,25791,134.8579452
4023753,Arizona,100489,89197,65596,170.9839366
4023763,Arizona,111392,103284,68079,88.92555286
4023773,Arizona,101890,84302,70831,224.9525839
4023783,Arizona,115491,300000,55893,424.1953175
4023793,Arizona,100687,88002,53035,239.1447643
4023803,Arizona,101536,92331,60313,164.8207449
