row_id,id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon
218,1021536,1,Alabama,AL,Autauga County,Sand Rock,Autaugaville,Track,Track,35983,256,233670765,33296082,34.1991534,-85.7578347
219,1021546,1,Alabama,AL,Autauga County,Spring Garden,Autaugaville,Track,Track,36275,256,373046666,29730687,34.0861716,-85.5068892
220,1021556,1,Alabama,AL,Autauga County,Clanton,Autaugaville,Track,Track,35045,205,64410623,251385,32.8695805,-86.6588881
221,1021566,1,Alabama,AL,Autauga County,Jemison,Autaugaville,Track,Track,35085,205,244387804,1211895,32.9910458,-86.8010803
222,1021576,1,Alabama,AL,Autauga County,Verbena,Autaugaville,Track,Track,36091,205,256404827,4346403,32.7592425,-86.5260002
223,1021586,1,Alabama,AL,Autauga County,Butler,Autaugaville,Track,Track,36904,205,752526706,7297622,32.0656633,-88.2128479
224,1021596,1,Alabama,AL,Autauga County,Thomasville,Autaugaville,Track,Track,36784,334,249006278,71854,31.7929013,-87.6425154
225,1021606,1,Alabama,AL,Autauga County,Grove Hill,Autaugaville,Track,Track,36451,251,832734330,4857552,31.6170174,-87.6979772
226,1021616,1,Alabama,AL,Autauga County,Jackson,Autaugaville,Track,Track,36545,251,107872399,2504038,31.5011616,-87.8723338
227,1021626,1,Alabama,AL,Autauga County,Ashland,Autaugaville,Track,Track,36251,256,383065566,777286,33.1785156,-85.7815679
228,1021636,1,Alabama,AL,Autauga County,Heflin,Autaugaville,Track,Track,36264,256,243823026,915596,33.6989979,-85.5727972
229,1021646,1,Alabama,AL,Autauga County,Jack,Autaugaville,Track,Track,36346,334,208213147,177901,31.5375844,-85.8984006
230,1021656,1,Alabama,AL,Autauga County,Kinston,Autaugaville,Track,Track,36453,334,128071075,606802,31.2721909,-86.1506243
231,1021666,1,Alabama,AL,Autauga County,Enterprise,Autaugaville,Track,Track,36330,334,40693675,151495,31.3627415,-85.8358304
232,1021676,1,Alabama,AL,Autauga County,Sheffield,Autaugaville,Track,Track,35660,256,4408833,784132,34.7708294,-87.6799629
233,1021686,1,Alabama,AL,Autauga County,Tuscumbia,Autaugaville,Track,Track,35674,256,5259140,1044191,34.7403319,-87.7337767
234,1021696,1,Alabama,AL,Autauga County,Muscle Shoals,Autaugaville,Track,Track,35662,256,112842678,7290274,34.7242107,-87.6264192
235,1021706,1,Alabama,AL,Autauga County,Leighton,Autaugaville,Track,Track,35646,256,118959123,20802427,34.774634,-87.5053473
236,1021716,1,Alabama,AL,Autauga County,Tuscumbia,Autaugaville,Track,Track,35674,256,259170483,7552968,34.6686652,-87.822804
237,1021726,1,Alabama,AL,Autauga County,Castleberry,Autaugaville,Track,Track,36432,251,480256655,3016837,31.3411108,-87.0387457
238,1021736,1,Alabama,AL,Autauga County,Rockford,Autaugaville,Track,Track,35136,256,251376931,1562316,32.9929287,-86.0738794
239,1021746,1,Alabama,AL,Autauga County,Andalusia,Autaugaville,Track,Track,36421,334,359424460,10780680,31.4420655,-86.3998913
240,1021756,1,Alabama,AL,Autauga County,Andalusia,Autaugaville,Track,Track,36421,334,49938350,583714,31.3443958,-86.463852
241,1021766,1,Alabama,AL,Autauga County,Opp,Autaugaville,Track,Track,36467,334,154675236,2461722,31.3570171,-86.2401037
242,1021776,1,Alabama,AL,Autauga County,Opp,Autaugaville,Track,Track,36467,334,249816869,1830023,31.1810184,-86.2787253
243,1021786,1,Alabama,AL,Autauga County,Luverne,Autaugaville,Track,Track,36049,334,374196528,755161,31.7244285,-86.3608435
244,1021796,1,Alabama,AL,Autauga County,Baileyton,Autaugaville,Track,Track,35019,256,147196339,1148200,34.2616429,-86.5683185
245,1021806,1,Alabama,AL,Autauga County,Vinemont,Autaugaville,Track,Track,35179,256,89849348,1236612,34.2715006,-86.8345066
246,1021816,1,Alabama,AL,Autauga County,Cullman,Autaugaville,Track,Track,35055,256,70914526,477574,34.1565069,-86.8940425
247,1021826,1,Alabama,AL,Autauga County,Cullman,Autaugaville,Track,Track,35055,256,47570866,2530408,34.2012855,-86.8254882
248,1021836,1,Alabama,AL,Autauga County,Cullman,Autaugaville,Track,Track,35055,256,54256128,667061,34.117682,-86.7963608
249,1021846,1,Alabama,AL,Autauga County,Garden City,Autaugaville,Track,Track,35070,256,125741724,1106561,33.9980493,-86.7870516
250,1021856,1,Alabama,AL,Autauga County,Ft Rucker,Autaugaville,Track,Track,36362,334,172610491,2735224,31.4097368,-85.7458071
251,1021866,1,Alabama,AL,Autauga County,Ozark,Autaugaville,Track,Track,36360,334,61929515,413858,31.4833011,-85.6497139
252,1021876,1,Alabama,AL,Autauga County,Ozark,Autaugaville,Track,Track,36360,334,36136505,194310,31.4149425,-85.6413488
253,1021886,1,Alabama,AL,Autauga County,Daleville,Autaugaville,Track,Track,36322,334,23042778,0,31.3021556,-85.7056542
254,1021896,1,Alabama,AL,Autauga County,Midland City,Autaugaville,Track,Track,36350,334,110987657,53907,31.3374977,-85.4657416
255,1021906,1,Alabama,AL,Autauga County,Selma,Autaugaville,Track,Track,36703,334,182250003,1051254,32.5526588,-87.0352646
256,1021916,1,Alabama,AL,Autauga County,Selma,Autaugaville,Track,Track,36701,334,2711300,43964,32.4157042,-87.0280529
257,1021926,1,Alabama,AL,Autauga County,Orrville,Autaugaville,Track,Track,36767,334,541139544,6763758,32.3256691,-87.2191795
258,1021936,1,Alabama,AL,Autauga County,Selma,Autaugaville,Track,Track,36701,334,173119838,4647634,32.3277469,-86.8942838
259,1021946,1,Alabama,AL,Autauga County,Rainsville,Autaugaville,Track,Track,36986,256,108426406,467193,34.5326223,-85.8630796
260,1021956,1,Alabama,AL,Autauga County,Fyffe,Autaugaville,Track,Track,35971,256,214238075,23139,34.4340842,-85.9687233
261,1021966,1,Alabama,AL,Autauga County,Crossville,Autaugaville,Track,Track,35962,256,151362799,244096,34.2571822,-86.025488
262,1021976,1,Alabama,AL,Autauga County,Ft Payne,Autaugaville,Track,Track,35967,256,116782043,31876,34.3660315,-85.6964687
263,1021986,1,Alabama,AL,Autauga County,Fort Payne,Autaugaville,Track,Track,35967,256,91371430,86324,34.4574952,-85.635214
264,1021996,1,Alabama,AL,Autauga County,Deatsville,Autaugaville,Track,Track,36022,334,280794165,9491833,32.6948549,-86.2223176
265,1022006,1,Alabama,AL,Autauga County,Eclectic,Autaugaville,Track,Track,36024,334,165330802,1570890,32.6328834,-86.0345965
266,1022016,1,Alabama,AL,Autauga County,Wetumpka,Autaugaville,Track,Track,36092,334,105723667,2997228,32.5201384,-86.1722101
267,1022026,1,Alabama,AL,Autauga County,Millbrook,Autaugaville,Track,Track,36054,334,23526031,97124,32.4977055,-86.3883595
268,1022036,1,Alabama,AL,Autauga County,East Brewton,Autaugaville,Track,Track,36426,251,944040122,9556480,31.0992573,-86.9105903
269,1022046,1,Alabama,AL,Autauga County,Brewton,Autaugaville,Track,Track,36426,251,105290359,1106327,31.190044,-87.0635248
270,1022056,1,Alabama,AL,Autauga County,Atmore,Autaugaville,Track,Track,36504,251,169008231,407668,31.0717073,-87.4897027
271,1022066,1,Alabama,AL,Autauga County,Gadsden,Autaugaville,Track,Track,35901,256,13659980,699379,34.0321863,-85.9730613
272,1022076,1,Alabama,AL,Autauga County,Gadsden,Autaugaville,Track,Track,35901,256,22461766,717,34.0476407,-86.0342629
273,1022086,1,Alabama,AL,Autauga County,Gadsden,Autaugaville,Track,Track,35904,256,11907025,744917,34.0003469,-86.0427603
274,1022096,1,Alabama,AL,Autauga County,Gadsden,Autaugaville,Track,Track,35901,256,4308625,1900493,33.9993815,-86.010319
275,1022106,1,Alabama,AL,Autauga County,Gadsden,Autaugaville,Track,Track,35904,256,32549925,0,34.064083,-86.0661828
276,1022116,1,Alabama,AL,Autauga County,Rainbow City,Autaugaville,Track,Track,35906,256,7358690,571695,33.9640619,-86.041835
277,1022126,1,Alabama,AL,Autauga County,Glencoe,Autaugaville,Track,Track,35905,256,57350608,1090995,33.918413,-85.9183325
278,1022136,1,Alabama,AL,Autauga County,Attalla,Autaugaville,Track,Track,35954,256,95634687,48836,34.1470152,-86.0149509
279,1022146,1,Alabama,AL,Autauga County,Gadsden,Autaugaville,Track,Track,35903,256,2384912,0,34.0013946,-85.9674865
280,1022156,1,Alabama,AL,Autauga County,Fayette,Autaugaville,Track,Track,35555,205,154824533,270991,33.7012455,-87.8909439
281,1022166,1,Alabama,AL,Autauga County,Berry,Autaugaville,Track,Track,35546,205,427697476,551762,33.6476543,-87.6143541
282,1022176,1,Alabama,AL,Autauga County,Russellville,Autaugaville,Track,Track,35653,256,28670329,255395,34.5125993,-87.7533372
283,1022186,1,Alabama,AL,Autauga County,Vina,Autaugaville,Track,Track,35593,256,145933248,3961461,34.4392881,-88.0399565
284,1022196,1,Alabama,AL,Autauga County,Samson,Autaugaville,Track,Track,36477,334,431950139,5093030,31.0847817,-86.0861751
285,1022206,1,Alabama,AL,Autauga County,Hartford,Autaugaville,Track,Track,36344,334,340277721,2883643,31.0696505,-85.7368633
286,1022216,1,Alabama,AL,Autauga County,Slocomb,Autaugaville,Track,Track,36375,334,163344878,441458,31.0860719,-85.5280322
287,1022226,1,Alabama,AL,Autauga County,Boligee,Autaugaville,Track,Track,35443,205,570899935,17720962,32.6861323,-87.9472665
288,1022236,1,Alabama,AL,Autauga County,Greensboro,Autaugaville,Track,Track,36744,334,228114074,6829355,32.6514361,-87.6504698
289,1022246,1,Alabama,AL,Autauga County,Fort Gaines,Autaugaville,Track,Track,39851,229,338005193,15802160,31.6127173,-85.1367411
290,1022256,1,Alabama,AL,Autauga County,Newton,Autaugaville,Track,Track,36352,334,137915812,47148,31.2347868,-85.5932271
291,1022266,1,Alabama,AL,Autauga County,Dothan,Autaugaville,Track,Track,36303,334,6427118,0,31.2531951,-85.4134185
292,1022276,1,Alabama,AL,Autauga County,Dothan,Autaugaville,Track,Track,36301,334,4335935,0,31.2200822,-85.4193412
293,1022286,1,Alabama,AL,Autauga County,Dothan,Autaugaville,Track,Track,36301,334,26146230,172344,31.1821874,-85.3530797
294,1022296,1,Alabama,AL,Autauga County,Dothan,Autaugaville,Track,Track,36303,334,15035691,23761,31.2388804,-85.3512422
295,1022306,1,Alabama,AL,Autauga County,Webb,Autaugaville,Track,Track,36376,334,142938740,185385,31.268835,-85.2759901
296,1022316,1,Alabama,AL,Autauga County,Ashford,Autaugaville,Track,Track,36312,334,179161258,826932,31.1644974,-85.24685
297,1022326,1,Alabama,AL,Autauga County,Higdon,Autaugaville,Track,Track,35979,256,348636949,13619157,34.8513417,-85.7000137
298,1022336,1,Alabama,AL,Autauga County,Stevenson,Autaugaville,Track,Track,35772,256,555430767,18659777,34.8863961,-85.9296764
299,1022346,1,Alabama,AL,Autauga County,Scottsboro,Autaugaville,Track,Track,35768,256,278821855,2385911,34.7615314,-86.0476196
300,1022356,1,Alabama,AL,Autauga County,Scottsboro,Autaugaville,Track,Track,35768,256,11358571,0,34.6633617,-86.0358725
301,1022366,1,Alabama,AL,Autauga County,Section,Autaugaville,Track,Track,35771,256,284172822,31310700,34.5699175,-85.9716149
302,1022376,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35212,205,2093103,0,33.5428209,-86.752434
303,1022386,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35212,205,4819145,0,33.5442405,-86.7749128
304,1022396,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35214,205,11428318,3862,33.5423337,-86.8765161
305,1022406,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35204,205,2241302,0,33.5261497,-86.8351469
306,1022416,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35212,334,3341543,0,33.553205,-86.7429805
307,1022426,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35212,334,1884661,0,33.5521302,-86.727676
308,1022436,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35202,205,8338981,0,33.5260747,-86.7830317
309,1022446,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35204,205,2334504,0,33.5132498,-86.8300472
310,1022456,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35218,205,2247405,0,33.5059585,-86.8745531
311,1022466,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35218,205,2048616,0,33.5052228,-86.9014846
312,1022476,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35208,205,2316098,0,33.4847637,-86.8981396
313,1022486,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35211,205,2701339,0,33.4859451,-86.8696926
314,1022496,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35204,205,3056205,0,33.5007439,-86.8270718
315,1022506,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35222,205,2542349,5771,33.5108808,-86.7744712
316,1022516,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35205,205,2422849,0,33.4866689,-86.8173266
317,1022526,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35211,205,4595599,0,33.4806707,-86.8508677
318,1022536,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35213,205,4275124,0,33.5206824,-86.7260226
319,1022546,1,Alabama,AL,Autauga County,Homewood,Autaugaville,Track,Track,35209,205,2538262,0,33.4775177,-86.8149403
320,1022556,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35215,205,2938067,21921,33.6222102,-86.6790265
321,1022566,1,Alabama,AL,Autauga County,Hueytown,Autaugaville,Track,Track,35023,205,11117471,0,33.4525316,-87.0036566
322,1022576,1,Alabama,AL,Autauga County,Bessemer,Autaugaville,Track,Track,35020,205,3637059,0,33.4009536,-86.9632652
323,1022586,1,Alabama,AL,Autauga County,Bessemer,Autaugaville,Track,Track,35020,205,3959510,0,33.3813794,-86.9602115
324,1022596,1,Alabama,AL,Autauga County,Fairfield,Autaugaville,Track,Track,35064,205,5945645,0,33.4817033,-86.9143356
325,1022606,1,Alabama,AL,Autauga County,Homewood,Autaugaville,Track,Track,35209,205,2006630,11987,33.475966,-86.7786575
326,1022616,1,Alabama,AL,Autauga County,Mountain Brook,Autaugaville,Track,Track,35213,205,5012892,18719,33.4947146,-86.7636042
327,1022626,1,Alabama,AL,Autauga County,Mountain Brook,Autaugaville,Track,Track,35213,205,8619390,5292,33.5124499,-86.7174833
328,1022636,1,Alabama,AL,Autauga County,Tarrant,Autaugaville,Track,Track,35217,205,5538290,0,33.5796117,-86.7705036
329,1022646,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35215,205,13811198,15145,33.6373216,-86.6374915
330,1022656,1,Alabama,AL,Autauga County,Trussville,Autaugaville,Track,Track,35173,205,60630455,1508804,33.6062979,-86.5848428
331,1022666,1,Alabama,AL,Autauga County,Trussville,Autaugaville,Track,Track,35173,205,40236898,388820,33.7258147,-86.5900686
332,1022676,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35220,205,7511055,70529,33.6691522,-86.6511913
333,1022686,1,Alabama,AL,Autauga County,Kimberly,Autaugaville,Track,Track,35091,205,51324198,28998,33.7826093,-86.7857118
334,1022696,1,Alabama,AL,Autauga County,Mount Olive,Autaugaville,Track,Track,35117,205,105701999,497054,33.6819146,-86.9203958
335,1022706,1,Alabama,AL,Autauga County,Gardendale,Autaugaville,Track,Track,35071,205,40159982,0,33.6758356,-86.7966575
336,1022716,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35215,205,2990953,0,33.6453495,-86.6958458
337,1022726,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35214,205,36753561,0,33.5983142,-86.8788573
338,1022736,1,Alabama,AL,Autauga County,Graysville,Autaugaville,Track,Track,35073,205,56885352,537614,33.6350049,-86.9946308
339,1022746,1,Alabama,AL,Autauga County,Pleasant Grove,Autaugaville,Track,Track,35127,205,15730156,0,33.4820282,-86.9862506
340,1022756,1,Alabama,AL,Autauga County,Adamsville,Autaugaville,Track,Track,35005,205,31049873,865351,33.5764455,-86.9673879
341,1022766,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35206,205,21086022,35558,33.5657458,-86.6703475
342,1022776,1,Alabama,AL,Autauga County,Vestavia Hills,Autaugaville,Track,Track,35243,205,2833922,376,33.4582894,-86.7384274
343,1022786,1,Alabama,AL,Autauga County,Vestavia Hills,Autaugaville,Track,Track,35216,205,7245031,4072,33.4205046,-86.7859249
344,1022796,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35243,205,6387321,161177,33.4278537,-86.7318809
345,1022806,1,Alabama,AL,Autauga County,Homewood,Autaugaville,Track,Track,35209,205,2840373,17081,33.4535392,-86.795517
346,1022816,1,Alabama,AL,Autauga County,Birmingham,Autaugaville,Track,Track,35221,205,6029566,0,33.4480924,-86.8892598
347,1022826,1,Alabama,AL,Autauga County,Fairfield,Autaugaville,Track,Track,35064,205,4936853,0,33.4589571,-86.936987
348,1022836,1,Alabama,AL,Autauga County,Fairfield,Autaugaville,Track,Track,35064,205,11809407,0,33.4753834,-86.9481309
349,1022846,1,Alabama,AL,Autauga County,Bessemer,Autaugaville,Track,Track,35023,205,356058496,8645511,33.3897822,-87.181015
350,1022856,1,Alabama,AL,Autauga County,Mccalla,Autaugaville,Track,Track,35111,205,94428175,1010203,33.2874081,-87.0030024
351,1022866,1,Alabama,AL,Autauga County,Bessemer,Autaugaville,Track,Track,35020,205,15638999,169916,33.3512428,-86.9599146
352,1022876,1,Alabama,AL,Autauga County,Hoover,Autaugaville,Track,Track,35226,205,7089816,10008,33.4013174,-86.8279736
353,1022886,1,Alabama,AL,Autauga County,Hoover,Autaugaville,Track,Track,35226,205,18071006,173459,33.3822004,-86.8552686
354,1022896,1,Alabama,AL,Autauga County,Vernon,Autaugaville,Track,Track,35592,205,493059889,850894,33.766138,-88.0979273
355,1022906,1,Alabama,AL,Autauga County,Sheffield,Autaugaville,Track,Track,35660,256,3244664,760149,34.784265,-87.6863587
356,1022916,1,Alabama,AL,Autauga County,Florence,Autaugaville,Track,Track,35630,256,1960895,1340,34.8103953,-87.6709633
357,1022926,1,Alabama,AL,Autauga County,Florence,Autaugaville,Track,Track,35630,256,9833989,17892,34.8330772,-87.6519647
358,1022936,1,Alabama,AL,Autauga County,Florence,Autaugaville,Track,Track,35630,256,20641113,107786,34.8422452,-87.7079565
359,1022946,1,Alabama,AL,Autauga County,Florence,Autaugaville,Track,Track,35633,256,216694495,712481,34.9480952,-87.7848039
360,1022956,1,Alabama,AL,Autauga County,Florence,Autaugaville,Track,Track,35634,256,138349445,2374297,34.9295054,-87.63545
361,1022966,1,Alabama,AL,Autauga County,Killen,Autaugaville,Track,Track,35645,256,74751483,16582673,34.8504713,-87.4793577
362,1022976,1,Alabama,AL,Autauga County,Rogersville,Autaugaville,Track,Track,35652,256,76318747,23100357,34.8122679,-87.3043693
363,1022986,1,Alabama,AL,Autauga County,Town Creek,Autaugaville,Track,Track,35672,256,226969791,1721123,34.5666247,-87.418451
364,1022996,1,Alabama,AL,Autauga County,Trinity,Autaugaville,Track,Track,35673,256,117628141,989972,34.57105,-87.2129882
365,1023006,1,Alabama,AL,Autauga County,Mt Hope,Autaugaville,Track,Track,35651,256,361366358,1982766,34.4039525,-87.4562458
366,1023016,1,Alabama,AL,Autauga County,Auburn,Autaugaville,Track,Track,36830,334,8346226,18151,32.5848885,-85.4806812
367,1023026,1,Alabama,AL,Autauga County,Auburn,Autaugaville,Track,Track,36830,334,5768508,35694,32.5955157,-85.4933037
368,1023036,1,Alabama,AL,Autauga County,Auburn,Autaugaville,Track,Track,36830,334,4146900,16399,32.6207235,-85.468112
369,1023046,1,Alabama,AL,Autauga County,Opelika,Autaugaville,Track,Track,36801,334,47984472,237279,32.7027529,-85.3847912
370,1023056,1,Alabama,AL,Autauga County,Opelika,Autaugaville,Track,Track,36801,334,134283525,589514,32.6314047,-85.3521047
371,1023066,1,Alabama,AL,Autauga County,Salem,Autaugaville,Track,Track,36874,334,253715367,6829853,32.5985333,-85.1564072
372,1023076,1,Alabama,AL,Autauga County,Smiths Station,Autaugaville,Track,Track,36877,334,13567898,0,32.5103593,-85.118585
